"","A2","A3","A5","A7","A8","B3","Age","B7","B9","B11","B12","C2","C12","E2_9group","E4_21group","E6","E7","E8_a","E8_b","E8_c","E8_d","E8_e","E8_f","E8_g","E8_h","E8_i","E9","E10","E13","E13_1","E14_1","E14_2","E14_Result","E15","E16","E17","E22","E23","E24","G1_1","G1_2","J8","J9","J10_1","J10_2","J11_1","J11_2","J12_14group","J13","J14","J15","J15_Year","J16","J17_10group","J18","J19","J20","J21","J22","Weights_1","WeightsCalib_1","Weights_Year","WeightsCalib_Year","resident","nonresident","LR_WAP","LF","PNLF","empj","underemployed","iempj","emsj","iemsj","LU1_unemployed","LU2_combined","LU3_potential","LU4_composite","long_term_unemployed"
"6469",7,5,1,3,2,1,30,5,2,2,5,1,1,5,15,2,1,1,1,1,1,3,1,1,2,2,NA,1,NA,NA,130000,0,1,NA,4,1,1,5,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5847882147197,10.694228400323,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6470",8,5,1,4,3,2,39,5,2,2,5,1,1,5,19,2,1,1,1,2,3,2,2,3,2,2,NA,2,NA,NA,55000,0,1,NA,4,1,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5847882147197,10.694228400323,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6471",10,5,1,6,5,1,49,10,2,2,5,1,1,2,4,2,1,1,1,1,1,3,2,1,2,2,NA,3,7,NA,370000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5847882147197,10.694228400323,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6472",2,5,1,6,5,1,46,7,2,2,3,1,1,1,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1e+05,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6473",2,5,1,6,5,2,43,7,2,2,5,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2,NA,3,1,2,0,0,6,NA,NA,1,1,7,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6474",3,5,1,4,4,1,48,7,2,2,5,1,1,3,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,70000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6475",3,5,1,4,4,2,47,10,2,2,5,1,1,2,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,54000,0,1,NA,4,1,1,7,2,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6476",4,5,1,4,2,1,45,10,2,2,5,1,1,5,15,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,250000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6477",6,5,1,3,3,2,71,4,2,4,5,1,1,9,7,2,2,2,2,2,2,2,2,2,2,2,NA,3,7,NA,40000,0,1,NA,4,1,1,7,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6478",8,5,1,7,5,2,58,7,2,2,2,1,1,3,17,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,70000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6479",8,5,1,7,5,1,35,10,2,2,5,1,1,2,7,2,1,2,1,2,2,2,2,2,2,2,NA,3,3,NA,2e+05,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6480",8,5,1,7,5,1,34,10,2,1,5,1,1,2,15,1,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,3e+05,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6481",9,5,1,2,2,2,62,10,2,2,3,1,1,2,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,45000,0,1,NA,4,1,1,7,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6482",10,5,1,5,5,1,64,10,2,2,5,1,1,3,18,2,1,1,1,3,1,2,2,1,2,2,NA,2,NA,NA,120000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6483",10,5,1,5,5,1,34,8,2,1,5,1,1,1,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,70000,0,1,NA,4,1,1,5,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6484",10,5,1,5,5,2,31,7,2,1,5,1,1,4,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,55000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6485",11,5,1,3,3,2,59,5,2,2,2,1,1,9,7,2,2,2,2,2,2,2,2,2,2,2,NA,3,7,NA,50000,0,1,NA,4,1,1,7,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6486",11,5,1,3,3,1,32,4,2,1,5,1,1,9,7,2,2,2,2,2,2,2,2,2,2,2,NA,3,7,NA,25000,0,1,NA,3,1,2,1,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4845125529834,35.7203528529785,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6487",1,5,2,6,4,1,57,5,2,2,3,1,1,5,4,1,1,1,1,2,1,2,2,1,2,2,NA,3,7,NA,75000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.31955922865,335.363635589613,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6488",1,5,2,6,4,1,32,5,2,2,5,1,1,8,4,1,1,1,1,2,1,2,2,1,2,2,NA,3,7,NA,95000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.31955922865,335.363635589613,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6489",3,5,2,7,5,1,65,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,10000,2,NA,4,1,1,7,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.31955922865,335.363635589613,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6490",3,5,2,7,5,2,58,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,10000,2,NA,4,1,1,7,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.31955922865,335.363635589613,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6491",5,5,2,5,4,1,50,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,10000,2,NA,4,1,1,7,2,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.31955922865,335.363635589613,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6492",5,5,2,5,4,2,39,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,10000,2,NA,4,1,1,7,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.31955922865,335.363635589613,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6493",6,5,2,7,5,1,60,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,2,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.31955922865,335.363635589613,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6494",6,5,2,7,5,2,55,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.31955922865,335.363635589613,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6495",7,5,2,4,4,1,49,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,12000,2,NA,4,1,2,1,2,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.31955922865,335.363635589613,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6496",7,5,2,4,4,2,44,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,12000,2,NA,4,1,1,7,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.31955922865,335.363635589613,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6497",9,5,2,6,4,1,31,8,2,2,5,1,1,8,4,1,1,1,1,1,1,2,2,1,2,2,NA,3,3,NA,130000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.31955922865,335.363635589613,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6498",1,6,1,5,2,2,55,5,2,3,5,1,1,5,7,2,1,1,1,1,1,2,2,1,2,2,NA,3,2,NA,60000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3915478908093,104.600462236048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6499",3,6,1,4,2,1,43,5,2,2,5,1,1,3,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,60000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3915478908093,104.600462236048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6500",3,6,1,4,2,2,44,5,2,2,5,1,1,7,3,2,1,1,1,1,1,2,2,1,2,2,NA,3,6,NA,140000,0,1,NA,4,1,1,7,1,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3915478908093,104.600462236048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6501",9,6,1,3,3,2,53,6,2,2,5,1,1,7,3,1,1,1,1,1,1,2,2,1,2,2,NA,3,6,NA,120000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3915478908093,104.600462236048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6502",9,6,1,3,3,1,29,5,2,1,5,1,1,9,7,1,1,1,1,1,1,2,2,1,2,2,NA,3,3,NA,75000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3915478908093,104.600462236048,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6503",1,6,1,4,3,1,58,4,2,2,5,1,1,9,16,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,64000,0,1,NA,4,1,1,7,1,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.363195150492,118.799123907615,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6504",4,6,1,3,2,1,36,5,2,2,5,1,1,5,15,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,130000,0,1,NA,4,1,1,7,1,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.363195150492,118.799123907615,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6505",5,6,1,3,2,2,52,5,2,3,5,1,1,5,20,2,2,2,2,2,2,1,2,2,2,2,NA,4,1,2,65000,0,1,NA,4,1,1,5,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.363195150492,118.799123907615,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6506",6,6,1,7,4,1,53,5,2,3,5,1,1,5,9,2,1,1,1,1,3,1,2,1,2,2,NA,3,2,NA,70000,0,1,NA,4,1,1,6,1,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.363195150492,118.799123907615,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6507",6,6,1,7,4,1,27,5,2,2,5,1,1,7,6,2,2,2,2,2,2,2,2,2,2,1,NA,3,1,3,80000,0,1,NA,3,1,2,1,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.363195150492,118.799123907615,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6508",8,6,1,6,5,1,42,7,2,2,5,1,1,3,7,2,1,1,1,1,3,1,2,1,2,2,NA,3,3,NA,160000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.363195150492,118.799123907615,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6509",10,6,1,2,2,1,67,5,2,2,5,1,1,5,4,2,1,1,1,1,1,2,2,1,2,2,NA,3,3,NA,80000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.363195150492,118.799123907615,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6510",1,6,1,5,4,1,71,10,2,2,5,1,1,2,16,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,45000,0,1,NA,4,1,1,7,2,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9509486082603,55.0864235926801,1,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"6511",1,6,1,5,4,1,43,10,2,2,5,1,1,2,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,69000,0,1,NA,4,1,1,7,1,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9509486082603,55.0864235926801,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6512",1,6,1,5,4,2,39,10,2,2,5,1,1,3,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,60000,0,1,NA,4,1,1,7,1,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9509486082603,55.0864235926801,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6513",9,6,1,3,3,1,58,6,2,2,5,1,1,5,16,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,75000,0,1,NA,4,1,1,7,1,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9509486082603,55.0864235926801,1,NA,1,1,NA,1,1,NA,NA,NA,NA,1,NA,1,NA
"6514",2,6,1,3,3,1,58,5,2,2,5,1,1,9,7,2,2,1,1,2,3,2,2,3,2,2,NA,3,3,NA,80000,0,1,NA,4,1,1,5,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5616643327131,146.425527981601,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6515",3,6,1,4,4,2,49,10,2,2,5,1,1,2,16,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,65000,0,1,NA,4,1,1,7,1,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5616643327131,146.425527981601,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6516",4,6,1,1,1,2,59,7,2,3,5,1,1,4,15,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,68000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5616643327131,146.425527981601,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6517",6,6,1,5,2,1,39,5,2,2,5,1,1,7,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1e+05,0,1,NA,4,1,1,5,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5616643327131,146.425527981601,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6518",9,6,1,6,4,1,67,10,2,2,3,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,60000,20000,5,NA,4,2,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5616643327131,146.425527981601,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6519",9,6,1,6,4,2,57,5,2,2,2,1,1,5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,50000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5616643327131,146.425527981601,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6520",9,6,1,6,4,1,37,5,2,2,5,1,1,7,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,120000,0,1,NA,4,1,1,5,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5616643327131,146.425527981601,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6521",3,6,2,3,3,1,51,5,2,2,3,1,1,8,8,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,80000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,180.286865167207,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6522",4,6,2,4,4,1,44,5,2,2,2,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,2,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,180.286865167207,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6523",4,6,2,4,4,2,39,7,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,85000,30000,5,NA,4,2,1,7,1,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,180.286865167207,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6524",5,6,2,6,3,2,50,5,2,3,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,6,NA,NA,1,1,5,2,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,180.286865167207,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6525",5,6,2,6,3,2,31,5,2,2,5,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,NA,3,1,4,0,0,6,NA,NA,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,180.286865167207,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6526",5,6,2,6,3,1,35,5,2,2,5,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,NA,3,1,4,0,0,6,NA,NA,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,180.286865167207,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6527",6,6,2,5,2,2,42,5,2,2,5,1,1,5,16,1,1,1,1,1,3,2,2,1,2,2,NA,1,NA,NA,30000,35000,5,NA,4,1,1,2,2,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,180.286865167207,1,NA,1,1,NA,1,1,NA,NA,NA,NA,1,NA,1,NA
"6528",7,6,2,5,4,2,52,5,2,2,5,1,1,7,3,2,1,1,1,1,1,2,2,1,2,1,NA,3,6,NA,95000,0,1,NA,4,1,1,3,1,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,180.286865167207,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6529",8,6,2,5,4,1,52,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,180.286865167207,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6530",8,6,2,5,4,2,47,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,1,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,180.286865167207,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6531",10,6,2,4,4,1,52,5,2,2,5,1,1,5,4,2,1,1,1,1,1,2,2,1,2,2,NA,3,7,NA,130000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,180.286865167207,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6532",4,6,2,5,2,1,40,5,2,2,5,1,1,7,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,115000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,8.80000000003201,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"6533",5,6,2,2,2,1,68,7,2,2,5,1,1,8,8,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,90000,0,1,NA,4,1,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,8.80000000003201,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
